order_id,product_id,product_name,category,quantity,unit_price,total_revenue,order_date,ship_date,delivery_date,lead_time_days,supplier_id,supplier_name,country,warehouse_id,inventory_level,reorder_point,status
ORD-00157,P008,Safety Helmet,Safety,146,1882.22,274804.12,2023-09-01,2023-09-11,2023-10-12,31,S001,TechSupply Co.,Germany,WH-West,7355,169,delivered
ORD-00158,P009,Forklift Battery,Energy,348,2368.09,824095.32,2024-04-25,2024-05-01,2024-05-16,15,S002,PacificParts Ltd.,China,WH-East,7218,286,delayed
ORD-00159,P005,Conveyor Belt,Machinery,71,2183.14,155002.94,2023-06-15,2023-06-25,2023-07-10,15,S004,NorthAm Industrial,USA,WH-Central,854,378,delivered
ORD-00160,P008,Safety Helmet,Safety,146,214.27,31283.42,2024-12-29,2024-12-31,2025-02-05,36,S003,EuroComponents AG,France,WH-Central,2626,189,returned
ORD-00161,P008,Safety Helmet,Safety,453,877.21,397376.13,2023-04-04,2023-04-12,2023-04-29,17,S005,AsiaManufact Inc.,Japan,WH-South,436,262,pending
ORD-00162,P001,Industrial Pump,Machinery,115,75.33,8662.95,2024-01-31,2024-02-06,2024-02-14,8,S004,NorthAm Industrial,USA,WH-Central,1623,479,delivered
ORD-00163,P006,Sensor Unit,Electronics,230,1540.29,354266.7,2024-04-28,2024-05-06,2024-05-17,11,S002,PacificParts Ltd.,China,WH-South,1298,59,delivered
ORD-00164,P005,Conveyor Belt,Machinery,57,1941.55,110668.35,2024-09-15,2024-09-22,2024-10-28,36,S002,PacificParts Ltd.,China,WH-South,3893,204,delivered
ORD-00165,P002,Steel Bracket,Metal Parts,57,2092.54,119274.78,2024-09-29,2024-10-01,2024-11-02,32,S001,TechSupply Co.,Germany,WH-South,8189,355,delivered
ORD-00166,P009,Forklift Battery,Energy,1,1538.95,1538.95,2023-05-28,2023-06-04,2023-06-25,21,S001,TechSupply Co.,Germany,WH-Central,3941,342,shipped
ORD-00167,P007,Aluminium Rod,Metal Parts,279,1270.78,354547.62,2024-01-05,2024-01-14,2024-01-21,7,S002,PacificParts Ltd.,China,WH-North,8316,333,delivered
ORD-00168,P001,Industrial Pump,Machinery,383,45.52,17434.16,2024-02-01,2024-02-06,2024-03-03,26,S004,NorthAm Industrial,USA,WH-West,1106,226,delivered
ORD-00169,P004,Circuit Board,Electronics,181,1367.3,247481.3,2023-12-07,2023-12-08,2023-12-19,11,S001,TechSupply Co.,Germany,WH-Central,2868,475,shipped
ORD-00170,P008,Safety Helmet,Safety,151,507.97,76703.47,2023-03-06,2023-03-07,2023-04-08,32,S004,NorthAm Industrial,USA,WH-South,3268,71,pending
ORD-00171,P006,Sensor Unit,Electronics,19,1884.46,35804.74,2024-07-10,2024-07-15,2024-08-17,33,S003,EuroComponents AG,France,WH-Central,3131,196,delivered
ORD-00172,P006,Sensor Unit,Electronics,381,1102.14,419915.34,2024-01-12,2024-01-19,2024-02-18,30,S001,TechSupply Co.,Germany,WH-East,6334,223,delivered
ORD-00173,P003,Hydraulic Valve,Machinery,373,1064.13,396920.49,2024-06-15,2024-06-17,2024-07-07,20,S004,NorthAm Industrial,USA,WH-West,7055,358,delivered
ORD-00174,P003,Hydraulic Valve,Machinery,157,1117.56,175456.92,2023-03-23,2023-03-28,2023-04-20,23,S005,AsiaManufact Inc.,Japan,WH-East,6981,135,delivered
ORD-00175,P008,Safety Helmet,Safety,141,1600.48,225667.68,2023-12-28,2024-01-04,2024-02-15,42,S003,EuroComponents AG,France,WH-West,939,88,delivered
ORD-00176,P007,Aluminium Rod,Metal Parts,74,2122.43,157059.82,2024-11-26,2024-11-27,2024-12-10,13,S003,EuroComponents AG,France,WH-Central,7179,67,pending
ORD-00177,P003,Hydraulic Valve,Machinery,487,1420.28,691676.36,2024-01-11,2024-01-18,2024-02-13,26,S001,TechSupply Co.,Germany,WH-South,9913,128,pending
ORD-00178,P008,Safety Helmet,Safety,272,920.54,250386.88,2023-03-20,2023-03-23,2023-05-01,39,S003,EuroComponents AG,France,WH-East,5150,382,delivered
ORD-00179,P005,Conveyor Belt,Machinery,199,2284.29,454573.71,2023-07-10,2023-07-19,2023-08-22,34,S002,PacificParts Ltd.,China,WH-North,1929,184,delivered
ORD-00180,P005,Conveyor Belt,Machinery,63,343.64,21649.32,2023-10-20,2023-10-24,2023-11-27,34,S004,NorthAm Industrial,USA,WH-South,1213,281,delayed
ORD-00181,P003,Hydraulic Valve,Machinery,364,167.02,60795.28,2023-11-24,2023-11-30,2024-01-14,45,S004,NorthAm Industrial,USA,WH-North,8882,198,pending
ORD-00182,P005,Conveyor Belt,Machinery,103,1981.2,204063.6,2024-06-04,2024-06-06,2024-06-23,17,S002,PacificParts Ltd.,China,WH-South,3878,454,pending
ORD-00183,P008,Safety Helmet,Safety,67,1531.81,102631.27,2024-01-13,2024-01-22,2024-02-23,32,S001,TechSupply Co.,Germany,WH-East,1412,83,shipped
ORD-00184,P005,Conveyor Belt,Machinery,65,2431.09,158020.85,2024-02-24,2024-02-26,2024-04-05,39,S004,NorthAm Industrial,USA,WH-West,1215,280,delivered
ORD-00185,P008,Safety Helmet,Safety,94,1920.62,180538.28,2024-07-18,2024-07-28,2024-09-09,43,S005,AsiaManufact Inc.,Japan,WH-East,2114,271,delivered
ORD-00186,P009,Forklift Battery,Energy,166,2337.17,387970.22,2023-11-08,2023-11-11,2023-11-24,13,S001,TechSupply Co.,Germany,WH-North,3694,227,delivered
ORD-00187,P009,Forklift Battery,Energy,65,1564.43,101687.95,2024-10-12,2024-10-17,2024-11-24,38,S003,EuroComponents AG,France,WH-North,8740,97,delivered
ORD-00188,P009,Forklift Battery,Energy,369,2255.49,832275.81,2023-06-07,2023-06-17,2023-06-30,13,S002,PacificParts Ltd.,China,WH-Central,5531,481,returned
ORD-00189,P010,Packing Foam,Packaging,334,530.97,177343.98,2024-10-18,2024-10-23,2024-12-01,39,S001,TechSupply Co.,Germany,WH-North,9373,263,delivered
ORD-00190,P010,Packing Foam,Packaging,248,615.97,152760.56,2024-07-12,2024-07-17,2024-08-07,21,S001,TechSupply Co.,Germany,WH-West,6653,202,returned
ORD-00191,P008,Safety Helmet,Safety,105,853.78,89646.9,2024-03-01,2024-03-09,2024-04-11,33,S001,TechSupply Co.,Germany,WH-North,2353,210,delivered
ORD-00192,P006,Sensor Unit,Electronics,55,801.19,44065.45,2024-01-15,2024-01-24,2024-02-28,35,S003,EuroComponents AG,France,WH-West,7642,112,delivered
ORD-00193,P005,Conveyor Belt,Machinery,443,1540.37,682383.91,2023-02-21,2023-02-28,2023-03-21,21,S004,NorthAm Industrial,USA,WH-South,4067,493,delivered
ORD-00194,P003,Hydraulic Valve,Machinery,264,1169.7,308800.8,2023-07-14,2023-07-22,2023-08-04,13,S003,EuroComponents AG,France,WH-Central,5055,304,shipped
ORD-00195,P001,Industrial Pump,Machinery,181,126.4,22878.4,2023-09-04,2023-09-14,2023-09-30,16,S001,TechSupply Co.,Germany,WH-West,4609,303,delivered
ORD-00196,P010,Packing Foam,Packaging,452,664.86,300516.72,2023-04-21,2023-04-24,2023-05-24,30,S004,NorthAm Industrial,USA,WH-East,5992,441,delivered
ORD-00197,P007,Aluminium Rod,Metal Parts,186,1385.29,257663.94,2024-08-06,2024-08-10,2024-09-17,38,S003,EuroComponents AG,France,WH-North,1204,247,delivered
ORD-00198,P009,Forklift Battery,Energy,66,2437.83,160896.78,2024-09-30,2024-10-02,2024-11-13,42,S004,NorthAm Industrial,USA,WH-Central,6453,241,delivered
ORD-00199,P006,Sensor Unit,Electronics,206,1252.69,258054.14,2023-07-23,2023-08-01,2023-09-11,41,S005,AsiaManufact Inc.,Japan,WH-East,742,69,pending
ORD-00200,P003,Hydraulic Valve,Machinery,72,823.27,59275.44,2023-06-02,2023-06-11,2023-07-22,41,S003,EuroComponents AG,France,WH-West,5218,133,delivered
ORD-00201,P007,Aluminium Rod,Metal Parts,251,1773.31,445100.81,2024-06-03,2024-06-12,2024-07-17,35,S005,AsiaManufact Inc.,Japan,WH-East,4911,293,shipped
ORD-00202,P001,Industrial Pump,Machinery,408,2247.42,916947.36,2024-03-02,2024-03-07,2024-04-16,40,S003,EuroComponents AG,France,WH-East,436,355,shipped
ORD-00203,P008,Safety Helmet,Safety,88,1312.96,115540.48,2023-02-22,2023-03-02,2023-04-11,40,S003,EuroComponents AG,France,WH-Central,6229,125,shipped
ORD-00204,P004,Circuit Board,Electronics,226,787.66,178011.16,2023-04-23,2023-04-24,2023-05-09,15,S001,TechSupply Co.,Germany,WH-Central,2481,261,returned
ORD-00205,P004,Circuit Board,Electronics,266,522.32,138937.12,2024-04-27,2024-04-30,2024-05-06,6,S004,NorthAm Industrial,USA,WH-Central,5325,389,pending
ORD-00206,P008,Safety Helmet,Safety,176,1367.95,240759.2,2023-06-27,2023-07-06,2023-08-07,32,S005,AsiaManufact Inc.,Japan,WH-West,4331,362,delivered
ORD-00207,P008,Safety Helmet,Safety,395,726.07,286797.65,2023-11-02,2023-11-07,2023-11-24,17,S002,PacificParts Ltd.,China,WH-South,3396,403,delivered
ORD-00208,P008,Safety Helmet,Safety,294,1693.17,497791.98,2023-10-08,2023-10-10,2023-10-31,21,S003,EuroComponents AG,France,WH-West,6220,252,delivered
ORD-00209,P006,Sensor Unit,Electronics,336,644.83,216662.88,2023-03-22,2023-03-30,2023-04-24,25,S002,PacificParts Ltd.,China,WH-East,7849,159,delivered
ORD-00210,P004,Circuit Board,Electronics,56,1541.11,86302.16,2024-12-13,2024-12-16,2025-01-05,20,S005,AsiaManufact Inc.,Japan,WH-East,9614,172,returned
ORD-00211,P004,Circuit Board,Electronics,212,829.08,175764.96,2023-08-27,2023-08-29,2023-09-04,6,S001,TechSupply Co.,Germany,WH-Central,7739,101,delivered
ORD-00212,P003,Hydraulic Valve,Machinery,245,1628.09,398882.05,2023-06-11,2023-06-19,2023-07-18,29,S001,TechSupply Co.,Germany,WH-Central,4706,214,delayed
ORD-00213,P005,Conveyor Belt,Machinery,468,2304.07,1078304.76,2023-08-26,2023-08-27,2023-10-03,37,S001,TechSupply Co.,Germany,WH-North,6846,478,shipped
ORD-00214,P003,Hydraulic Valve,Machinery,5,749.49,3747.45,2023-07-10,2023-07-11,2023-08-01,21,S001,TechSupply Co.,Germany,WH-West,9875,104,pending
ORD-00215,P006,Sensor Unit,Electronics,456,2346.71,1070099.76,2024-07-10,2024-07-18,2024-08-23,36,S003,EuroComponents AG,France,WH-West,8261,289,delayed
ORD-00216,P005,Conveyor Belt,Machinery,368,469.57,172801.76,2024-04-14,2024-04-19,2024-06-02,44,S002,PacificParts Ltd.,China,WH-North,5523,454,delivered
ORD-00217,P005,Conveyor Belt,Machinery,264,823.18,217319.52,2024-10-16,2024-10-23,2024-11-20,28,S005,AsiaManufact Inc.,Japan,WH-South,6567,392,delivered
ORD-00218,P002,Steel Bracket,Metal Parts,197,592.63,116748.11,2023-09-12,2023-09-17,2023-09-20,3,S002,PacificParts Ltd.,China,WH-South,4374,218,delivered
ORD-00219,P005,Conveyor Belt,Machinery,32,1671.13,53476.16,2024-10-31,2024-11-04,2024-11-30,26,S005,AsiaManufact Inc.,Japan,WH-Central,7625,207,delivered
ORD-00220,P003,Hydraulic Valve,Machinery,328,2290.75,751366.0,2024-12-21,2024-12-23,2025-01-14,22,S004,NorthAm Industrial,USA,WH-Central,4833,238,returned
ORD-00221,P010,Packing Foam,Packaging,383,2472.15,946833.45,2024-05-04,2024-05-12,2024-05-24,12,S002,PacificParts Ltd.,China,WH-South,6121,262,delayed
ORD-00222,P009,Forklift Battery,Energy,448,1969.49,882331.52,2023-08-12,2023-08-22,2023-09-09,18,S004,NorthAm Industrial,USA,WH-Central,8609,278,pending
ORD-00223,P009,Forklift Battery,Energy,463,1266.19,586245.97,2023-04-25,2023-05-04,2023-05-10,6,S003,EuroComponents AG,France,WH-North,9383,324,returned
ORD-00224,P003,Hydraulic Valve,Machinery,368,1459.95,537261.6,2024-03-28,2024-04-01,2024-04-11,10,S002,PacificParts Ltd.,China,WH-East,1489,311,pending
ORD-00225,P008,Safety Helmet,Safety,30,1399.2,41976.0,2024-03-01,2024-03-11,2024-04-12,32,S001,TechSupply Co.,Germany,WH-West,5049,420,delivered
ORD-00226,P001,Industrial Pump,Machinery,24,1062.12,25490.88,2023-08-12,2023-08-14,2023-09-23,40,S004,NorthAm Industrial,USA,WH-East,1044,327,pending
ORD-00227,P001,Industrial Pump,Machinery,393,1605.6,631000.8,2024-02-23,2024-02-26,2024-03-11,14,S001,TechSupply Co.,Germany,WH-West,6887,241,delivered
ORD-00228,P007,Aluminium Rod,Metal Parts,69,1635.57,112854.33,2024-11-30,2024-12-09,2025-01-23,45,S004,NorthAm Industrial,USA,WH-West,5697,110,delivered
ORD-00229,P003,Hydraulic Valve,Machinery,153,1160.19,177509.07,2023-08-17,2023-08-18,2023-08-21,3,S005,AsiaManufact Inc.,Japan,WH-West,8920,267,delivered
ORD-00230,P009,Forklift Battery,Energy,97,2343.84,227352.48,2023-12-21,2023-12-26,2024-01-07,12,S004,NorthAm Industrial,USA,WH-South,1848,66,delivered
ORD-00231,P007,Aluminium Rod,Metal Parts,18,1118.87,20139.66,2023-03-10,2023-03-20,2023-03-29,9,S005,AsiaManufact Inc.,Japan,WH-North,797,175,delivered
ORD-00232,P001,Industrial Pump,Machinery,258,2483.74,640804.92,2023-08-11,2023-08-14,2023-08-20,6,S004,NorthAm Industrial,USA,WH-West,3836,467,delivered
ORD-00233,P010,Packing Foam,Packaging,155,2191.26,339645.3,2024-11-19,2024-11-23,2024-12-16,23,S003,EuroComponents AG,France,WH-Central,8540,163,shipped
ORD-00234,P007,Aluminium Rod,Metal Parts,285,1241.57,353847.45,2024-08-28,2024-09-04,2024-09-18,14,S003,EuroComponents AG,France,WH-East,5642,379,delivered
ORD-00235,P007,Aluminium Rod,Metal Parts,193,463.78,89509.54,2024-02-23,2024-02-28,2024-03-11,12,S005,AsiaManufact Inc.,Japan,WH-East,8813,292,shipped
ORD-00236,P004,Circuit Board,Electronics,288,1034.63,297973.44,2023-05-28,2023-05-29,2023-06-30,32,S002,PacificParts Ltd.,China,WH-East,6824,335,pending
ORD-00237,P009,Forklift Battery,Energy,473,1127.22,533175.06,2023-07-28,2023-07-30,2023-08-23,24,S002,PacificParts Ltd.,China,WH-West,6079,97,delivered
ORD-00238,P009,Forklift Battery,Energy,21,2184.68,45878.28,2024-11-20,2024-11-30,2025-01-10,41,S002,PacificParts Ltd.,China,WH-North,3082,461,delivered
ORD-00239,P010,Packing Foam,Packaging,109,2343.21,255409.89,2023-12-07,2023-12-08,2023-12-30,22,S005,AsiaManufact Inc.,Japan,WH-South,1922,432,delivered
ORD-00240,P008,Safety Helmet,Safety,165,1939.91,320085.15,2024-02-11,2024-02-20,2024-03-09,18,S002,PacificParts Ltd.,China,WH-Central,6236,288,shipped
ORD-00241,P009,Forklift Battery,Energy,51,2008.03,102409.53,2024-06-09,2024-06-17,2024-07-21,34,S003,EuroComponents AG,France,WH-East,7692,439,delivered
ORD-00242,P006,Sensor Unit,Electronics,380,369.08,140250.4,2023-02-16,2023-02-20,2023-03-31,39,S002,PacificParts Ltd.,China,WH-East,4272,333,delivered
ORD-00243,P010,Packing Foam,Packaging,195,1426.62,278190.9,2023-07-20,2023-07-24,2023-08-17,24,S005,AsiaManufact Inc.,Japan,WH-West,4026,305,delivered
ORD-00244,P009,Forklift Battery,Energy,236,424.74,100238.64,2024-05-15,2024-05-23,2024-07-06,44,S003,EuroComponents AG,France,WH-East,5770,136,pending
ORD-00245,P003,Hydraulic Valve,Machinery,269,89.39,24045.91,2024-07-09,2024-07-10,2024-08-23,44,S005,AsiaManufact Inc.,Japan,WH-West,1217,468,delivered
ORD-00246,P001,Industrial Pump,Machinery,363,381.82,138600.66,2024-10-07,2024-10-09,2024-10-26,17,S001,TechSupply Co.,Germany,WH-West,3583,308,delivered
ORD-00247,P008,Safety Helmet,Safety,338,1222.2,413103.6,2024-11-13,2024-11-21,2025-01-02,42,S003,EuroComponents AG,France,WH-North,108,322,shipped
ORD-00248,P009,Forklift Battery,Energy,9,1258.03,11322.27,2023-10-09,2023-10-14,2023-11-20,37,S004,NorthAm Industrial,USA,WH-North,7054,462,delivered
ORD-00249,P003,Hydraulic Valve,Machinery,270,634.78,171390.6,2023-09-04,2023-09-14,2023-09-29,15,S001,TechSupply Co.,Germany,WH-North,5807,186,delivered
ORD-00250,P007,Aluminium Rod,Metal Parts,357,568.51,202958.07,2024-04-15,2024-04-19,2024-05-28,39,S001,TechSupply Co.,Germany,WH-East,1320,384,delayed
ORD-00251,P001,Industrial Pump,Machinery,327,28.58,9345.66,2024-07-19,2024-07-20,2024-08-22,33,S001,TechSupply Co.,Germany,WH-West,2807,92,delivered
ORD-00252,P008,Safety Helmet,Safety,118,532.49,62833.82,2023-04-08,2023-04-09,2023-05-15,36,S004,NorthAm Industrial,USA,WH-East,9286,293,shipped
ORD-00253,P005,Conveyor Belt,Machinery,337,87.09,29349.33,2023-10-15,2023-10-25,2023-12-01,37,S001,TechSupply Co.,Germany,WH-North,5152,58,shipped
ORD-00254,P004,Circuit Board,Electronics,154,410.31,63187.74,2024-12-30,2025-01-01,2025-01-29,28,S005,AsiaManufact Inc.,Japan,WH-South,3939,340,pending
ORD-00255,P007,Aluminium Rod,Metal Parts,382,2435.94,930529.08,2023-05-24,2023-06-02,2023-06-10,8,S005,AsiaManufact Inc.,Japan,WH-East,879,100,delivered
ORD-00256,P007,Aluminium Rod,Metal Parts,497,1935.02,961704.94,2024-09-20,2024-09-27,2024-11-07,41,S002,PacificParts Ltd.,China,WH-North,485,374,delivered
ORD-00257,P005,Conveyor Belt,Machinery,96,1700.84,163280.64,2024-07-20,2024-07-27,2024-08-23,27,S004,NorthAm Industrial,USA,WH-West,6227,93,delivered
ORD-00258,P010,Packing Foam,Packaging,195,1780.63,347222.85,2023-03-26,2023-03-29,2023-04-18,20,S003,EuroComponents AG,France,WH-South,2527,428,shipped
ORD-00259,P007,Aluminium Rod,Metal Parts,185,1904.56,352343.6,2023-01-06,2023-01-14,2023-02-05,22,S003,EuroComponents AG,France,WH-East,1674,117,delivered
ORD-00260,P002,Steel Bracket,Metal Parts,53,70.52,3737.56,2024-07-22,2024-07-29,2024-09-02,35,S002,PacificParts Ltd.,China,WH-West,5798,333,delivered
ORD-00261,P002,Steel Bracket,Metal Parts,212,972.56,206182.72,2024-01-30,2024-02-04,2024-02-07,3,S005,AsiaManufact Inc.,Japan,WH-Central,1387,421,pending
ORD-00262,P009,Forklift Battery,Energy,72,675.95,48668.4,2024-12-02,2024-12-05,2025-01-01,27,S002,PacificParts Ltd.,China,WH-Central,4397,302,delivered
ORD-00263,P003,Hydraulic Valve,Machinery,401,196.92,78964.92,2024-03-07,2024-03-15,2024-04-06,22,S001,TechSupply Co.,Germany,WH-South,4123,176,delivered
ORD-00264,P008,Safety Helmet,Safety,4,2372.31,9489.24,2023-04-20,2023-04-25,2023-05-06,11,S005,AsiaManufact Inc.,Japan,WH-Central,5443,480,delivered
ORD-00265,P010,Packing Foam,Packaging,70,754.59,52821.3,2024-03-16,2024-03-26,2024-05-09,44,S004,NorthAm Industrial,USA,WH-East,9883,405,delivered
ORD-00266,P004,Circuit Board,Electronics,377,1738.92,655572.84,2024-02-12,2024-02-17,2024-03-11,23,S004,NorthAm Industrial,USA,WH-East,8044,344,delivered
ORD-00267,P004,Circuit Board,Electronics,478,1411.81,674845.18,2024-02-07,2024-02-09,2024-03-06,26,S003,EuroComponents AG,France,WH-West,9703,329,delivered
ORD-00268,P003,Hydraulic Valve,Machinery,409,731.87,299334.83,2024-04-17,2024-04-25,2024-05-11,16,S005,AsiaManufact Inc.,Japan,WH-North,1133,469,delayed
ORD-00269,P007,Aluminium Rod,Metal Parts,367,1060.7,389276.9,2023-09-05,2023-09-08,2023-09-27,19,S004,NorthAm Industrial,USA,WH-South,6176,87,shipped
ORD-00270,P008,Safety Helmet,Safety,279,96.73,26987.67,2024-07-01,2024-07-08,2024-08-12,35,S005,AsiaManufact Inc.,Japan,WH-West,5890,409,shipped
ORD-00271,P009,Forklift Battery,Energy,86,1619.26,139256.36,2023-09-12,2023-09-18,2023-11-02,45,S005,AsiaManufact Inc.,Japan,WH-North,725,338,delivered
ORD-00272,P007,Aluminium Rod,Metal Parts,262,1868.4,489520.8,2023-04-11,2023-04-15,2023-05-04,19,S003,EuroComponents AG,France,WH-West,9142,347,delivered
ORD-00273,P010,Packing Foam,Packaging,78,865.69,67523.82,2024-04-19,2024-04-28,2024-06-07,40,S002,PacificParts Ltd.,China,WH-West,402,297,delivered
ORD-00274,P002,Steel Bracket,Metal Parts,179,783.17,140187.43,2023-03-29,2023-04-01,2023-04-11,10,S003,EuroComponents AG,France,WH-West,7460,451,returned
ORD-00275,P004,Circuit Board,Electronics,164,172.6,28306.4,2023-04-10,2023-04-18,2023-05-19,31,S005,AsiaManufact Inc.,Japan,WH-West,732,464,delivered
ORD-00276,P002,Steel Bracket,Metal Parts,265,440.26,116668.9,2024-11-24,2024-11-28,2024-12-11,13,S001,TechSupply Co.,Germany,WH-East,2623,219,shipped
ORD-00277,P009,Forklift Battery,Energy,96,1602.99,153887.04,2024-02-19,2024-02-22,2024-04-05,43,S004,NorthAm Industrial,USA,WH-West,7080,252,delivered
ORD-00278,P001,Industrial Pump,Machinery,361,540.92,195272.12,2024-03-15,2024-03-16,2024-04-12,27,S005,AsiaManufact Inc.,Japan,WH-South,4560,435,delivered
ORD-00279,P002,Steel Bracket,Metal Parts,167,496.7,82948.9,2024-07-03,2024-07-09,2024-07-23,14,S005,AsiaManufact Inc.,Japan,WH-North,1867,184,pending
ORD-00280,P008,Safety Helmet,Safety,59,873.07,51511.13,2024-09-17,2024-09-27,2024-10-25,28,S005,AsiaManufact Inc.,Japan,WH-East,7501,366,shipped
ORD-00281,P003,Hydraulic Valve,Machinery,61,600.24,36614.64,2024-11-19,2024-11-25,2024-12-06,11,S003,EuroComponents AG,France,WH-Central,1916,143,shipped
ORD-00282,P006,Sensor Unit,Electronics,197,1060.48,208914.56,2024-09-02,2024-09-12,2024-09-23,11,S002,PacificParts Ltd.,China,WH-Central,7973,375,delivered
ORD-00283,P009,Forklift Battery,Energy,162,2105.75,341131.5,2023-10-23,2023-10-26,2023-11-06,11,S002,PacificParts Ltd.,China,WH-Central,878,493,delivered
ORD-00284,P006,Sensor Unit,Electronics,335,1239.95,415383.25,2024-01-29,2024-02-07,2024-03-16,38,S001,TechSupply Co.,Germany,WH-West,8056,262,delivered
ORD-00285,P008,Safety Helmet,Safety,17,690.76,11742.92,2023-02-01,2023-02-06,2023-02-23,17,S004,NorthAm Industrial,USA,WH-South,8808,197,delivered
ORD-00286,P003,Hydraulic Valve,Machinery,58,1433.92,83167.36,2024-05-22,2024-05-31,2024-07-08,38,S004,NorthAm Industrial,USA,WH-Central,4389,446,shipped
ORD-00287,P009,Forklift Battery,Energy,112,2474.49,277142.88,2023-02-12,2023-02-21,2023-03-24,31,S003,EuroComponents AG,France,WH-Central,1677,426,pending
ORD-00288,P004,Circuit Board,Electronics,444,2484.92,1103304.48,2023-12-23,2023-12-31,2024-01-08,8,S003,EuroComponents AG,France,WH-North,3882,157,delivered
ORD-00289,P010,Packing Foam,Packaging,402,520.52,209249.04,2023-06-19,2023-06-22,2023-08-03,42,S003,EuroComponents AG,France,WH-Central,3390,462,shipped
ORD-00290,P001,Industrial Pump,Machinery,166,2447.61,406303.26,2024-09-03,2024-09-06,2024-10-13,37,S005,AsiaManufact Inc.,Japan,WH-East,4794,198,delivered
ORD-00291,P010,Packing Foam,Packaging,493,1876.48,925104.64,2024-11-26,2024-11-29,2024-12-08,9,S003,EuroComponents AG,France,WH-Central,6743,80,delayed
ORD-00292,P005,Conveyor Belt,Machinery,390,2109.67,822771.3,2024-12-29,2025-01-02,2025-01-25,23,S002,PacificParts Ltd.,China,WH-South,6434,300,delivered
ORD-00293,P003,Hydraulic Valve,Machinery,325,1987.52,645944.0,2024-01-20,2024-01-22,2024-02-22,31,S005,AsiaManufact Inc.,Japan,WH-East,1525,256,shipped
ORD-00294,P009,Forklift Battery,Energy,2,2172.92,4345.84,2024-05-14,2024-05-24,2024-06-16,23,S003,EuroComponents AG,France,WH-East,1526,424,delivered
ORD-00295,P008,Safety Helmet,Safety,423,533.57,225700.11,2024-02-12,2024-02-19,2024-03-06,16,S003,EuroComponents AG,France,WH-North,4399,215,pending
ORD-00296,P005,Conveyor Belt,Machinery,458,1707.97,782250.26,2024-08-02,2024-08-08,2024-09-11,34,S003,EuroComponents AG,France,WH-Central,793,73,shipped
